Key Title,Title/Programme,Contract Ref#,Main Genre,Main Producer,Language,Production Year,Duration,Contracting Status,Active?,HD Available,Producer Approval?,In Catalogue?,Agreement Start Date,Last License Start Date,Agreement End Date,Date Fully Delivered,Visible On Interface,Commission,Back End,Rights Outline,Producer Approval,Costs,Option Notes,General Notes,Product Memo,Reporting,Best Screener,Status
To Walk with Lions,To Walk with Lions,F4012,Film,"Kingson Capital LLC, Republic Financial Corporation",English,1999,1 x 109,,TRUE,FALSE,TRUE,FALSE,15/09/2004 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,Aug 2009 - agreed extension by 2 years. If no one terminates automatic renewal thereafter. 20% for the first US$200k. 25% on everything thereafter.,Yes - see Product Memo,Licence renewed to 14-Sept-11 but if no notice renewed automatic rolling with 6 month notice termination. Note there are performance criteria - See Product Memo Worldwide excluding North America - see Product Memo for all existing licences/sales history - Theatrical / Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary / Merchandising.,Yes - see Product Memo,Marketing costs included in commission. Servicing costs should not exceed US$500 without prior written approval but can be deducted from gross receipts - but see Product Memo.,No First Refusal on Future Series/Spin offs,Broadcasters to pay into CAI bank account unless part of package deal.,TO WALK WITH LIONS PRODUCT MEMO,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December. See product memo for further restrictions,,Status 3
Tom & Thomas,Tom & Thomas,,Film,Armada Productions BV,English,2003,1 x 106,,TRUE,FALSE,TRUE,,01/01/2001 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,Acquisition but we're on set commission of 17.5%,Acquisition,Worldwide subject to acquisition - Subject to acquisition. See Titles folder for sales history,Acquisition,Subject to acquisition,,"All sales must have a payment schedule of 50% on sig of license agreement and 50% on delivery. Note also the rights holders are reluctant to approve any deals under US$2,500, so we must try and ensure that when we submit deals for approval they exceed this amount, even if it means we put multi-territory deals to them.",TOM & THOMAS PRODUCT MEMO,Monthly,Tom and Thomas https://vimeo.com/96235233 Password: Indigo2014,Status 3
Un Mundo Menos Peor,Un Mundo Menos Peor,,Film,Armada Productions BV,Spanish (Latin),2004,1 x 88,,TRUE,FALSE,TRUE,,08/10/2007 00:00,,,,TRUE,Acquisition - each deal to be approved. But at 20%,,"All rights worldwide ex. Argentina, Brazil, Central America, Italy, Latin America, Portugal, Spain. Benelux sold to 31.12.14. SEE TITLES FOLDER FOR PREVIOUS SALES.",Surffilm are inactively involved - original sales agent.,Neutral Spanish (Argentinian) available.,,Theatrical Release Dates: Italy 19/11/04 Argentina 30/9/04 Netherlands 14/7/05 Brazil 24/9/05 Spain 23/6/06,SEE TITLES FOLDER FOR PREVIOUS SALES,,,Status 3
Undercover,Undercover,,Film,Master Licensing,English,1995,1 x 93,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Valentin,Valentin,,Film,Armada Productions BV,Spanish (Latin),2002,1 x 83,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,10%,Acquisition,Worldwide subject to acquisition - Subject to acquisition - SEE TITLES FOLDER FOR PREVIOUS SALES,Acquisition,Subject to acquisition,,,VALENTIN PRODUCT MEMO,Monthly,,Status 3
"War Bride, The","War Bride, The",F4061,Film,Harvest Pictures II Ltd,English,2001,1 x 110',,TRUE,TRUE,TRUE,FALSE,25/09/2008 00:00,24/09/2013 00:00,24/09/2018 00:00,,TRUE,"30% + 5% with marketing costs to be capped at $5,000. Producer shall be allowed to terminate the Agreement should Distributor fail to reach a minimum of US$125,000 from net receipts (“the Minimum Receipt”) within 1 (one) year from commencement of Agreement (“the Initial Period”), with all net receipts to be allocated against the Minimum Receipt with the exception should the Distributor secure a license with the channel Oxygen in USA (“Oxygen”) only then 50% (fifty percent) of the Oxygen net receipt will be allocated against the Minimum Receipt. Should Distributor reach the Minimum Receipt within the Initial Period then the Term shall commence until the end of the full 5 (five) years from delivery of Programme and shall not end sooner unless mutually agreed by both parties.",,"World excluding Canada (English and French - rights with A Channel and possibility that can be cleared later) and UK Free TV, Pay TV (rights with BBC - Indigo can approach BBC to neg window with 3rd party). - 25.11.08 Alistair conf UK DVD now available as rights released from Prism/Boulevard. See Product Memo for previous sales. Rights: Theatrical, Non-Theatrical, Free TV, Pay TV, Videogram, New Media, Ancillary, Merchandising. - 9.12.08 previous sales list provided by collection agent Freeway Entertainment: Amin’s Pakistan 700 Bumerang Turkey 6,000 LAPTV Latin America 13,000 LAPTV Latin America 7,000 Movie Network Australia 18,000 Questar United States ? Oxygen United States 210,000 Rainbow Middle East 2,000 Audio Visual Greece 7,000 Best Buy Benelux 3,000 Corpco China 3,500 Eros India 1,000 Gulf DTH Middle East 4,200 Peacock Australia 2,500 PT Broadband Indonesia 1,750 Rialto Denmark 30,000 Right Pictures Thailand 3,500 Romari Mexico 25,000 GAGA Japan 50,000 Trisan Portugal 1,125 Incomsa Colombia ? Koha Televizion Albania ?","On all costs related to servicing deals (incl. but not limited to festival registration fees, transmission materials, duplication, shipping costs, insurance, scripts, transparancies) not to be unreasonably withheld or delayed.","HD version not available but have film elements to create. 5% of gross receipts to cover marketing expenses (including but not limited to flyers, brochures, advertising, print materials, posters, images, web digitisation, reasonable market expenses) and distribution costs (including but not limited to screening cassettes, promotional material and couriers) (“the Marketing Expenses”), with such Marketing Costs to be capped at US$5,000. All costs relating to servicing agreements with licensees (including but not limited to festival registration fees, transmission materials, duplication, shipping costs, insurance and scripts and transparencies) are not included in this 5% and are subject to the Producer’s prior approval, not to be unreasonably withheld or delayed, following which approval they will be deducted from Nett Receipts, but such cost shall be capped at US$10,000.","First right of refusal granted on subsequent series, movies, any format containing the characters (or any of them) in the Programme or any series based substantially on the Programme.",The War Bride: best reviewed film in the past two years by “Box Office Magazine”: The War Bride ****1/2 Crouching Tiger **** Gladiator **** Erin Brockovich ****,See Product Memo for previous sales.,At quarterly intervals as at 31 March 30 June 30 September and 31 December,,Status 3
"Warning, The","Warning, The",,Film,Press On Features Ltd,English,2012,1 x 78',,TRUE,TRUE,FALSE,FALSE,,,,,TRUE,,,NOT SIGNED YET TERM: TERRITORY: World excl. UK and any existing sales (the latter TBC if any) RIGHTS: All,,,,,,,,Status 3
Wash (The),Wash (The),,Film,Indigo Film & Television Ltd,English,1988,1 x 94,,TRUE,FALSE,FALSE,,28/09/2006 00:00,01/09/2017 00:00,01/09/2017 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",,Worldwide. No previous sales as reported by Fourpoint. All Rights granted. Indigo owns in perpetuity but only when rights run out as suggested in Last License Date - as per Fourpoint's original avails.,,Indigo pays all costs,,,No,No,,Status 3
What Love Sees,What Love Sees,,Film,"Bossa Entertainment, Inc",English,1996,1 x 88,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
Where Is My Son?,Where Is My Son?,F4064,Film,Victory Film Production & Distribution GmbH,English,1999,1 x 90',signed,TRUE,FALSE,TRUE,FALSE,01/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"NB: Contracts to be licensed under Victory with Indigo acting as Sales Agent. TERM: 3 yrs (1st Term), with automatic renewal of 2 yrly periods but only if achieve US$300,000 gross in 1st Term. 6 mth notice to terminate in Extended Term but Indigo has 3 months sell-off period. TERRITORY: WW. Check Product Memo for existing sales but when comes out of license we are free to relicence - territory non-excl. with Victory. RIGHTS: Non-Theatric, TV, Video, Digital - rights non-excl. with Victory.",All deals require approval. Contracts to licensed under Victory and money to be paid into Victory's account. 5 days to respond otherwise deal granted.,"Marketing incl, TX Prod cost. (Victory is servicing all deals)",,"Budget: €1,994,038",See list of previous sales in TITLES/FILM/VICTORY CATALOGUE folder.,No reporting necessary,,Status 3
Witness to the Execution,Witness to the Execution,,Film,"Bossa Entertainment, Inc",English,1994,1 x 92',,TRUE,FALSE,TRUE,,,,,,TRUE,Turnaround Programme,,Turnaround Programme,,Turnaround Programme,Turnaround Programme,Turnaround Programme,,,,Status 3
Wrong Number,Wrong Number,F4018,Film,"Kingson Capital LLC, Northern Eagles Productions",English,2000,1 x 96,,TRUE,FALSE,TRUE,FALSE,15/09/2004 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,Aug 2009 - agreed extension by 2 years. If no one terminates automatic renewal thereafter. 20% for the first US$200k. 25% on everything thereafter,Yes - see Product Memo,"Licence renewed to 14-Sept-11 but if no notice renewed automatic rolling with 6 month notice termination. Note there are performance criteria - See Product Memo Australia, Hong Kong, India, Japan, Korea, Mainland China, Malaysia, Middle East, New Zealand, Pakistan, Philippines, Singapore, South Africa, Sri Lanka, Taiwan and Thailand (pls note under license in Thailand until 18 Sept. 08 & Indonesia). Please note all first run. - Theatrical / Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary / Merchandising.",Yes - see Product Memo,Marketing costs included in commission. Servicing costs should not exceed US$500 without prior written approval but can be deducted from gross receipts - but see Product Memo.,No First Refusal on Future Series/Spin offs,Producer wants copies of all signed agreements & all license fees to be paid directly to CAI.,WRONG NUMBER PRODUCT MEMO,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December. See product memo for further restrictions,,Status 3
Zana,Zana,F4064,Film,Victory Film Production & Distribution GmbH,Italian,2001,1 x 95',signed,TRUE,FALSE,TRUE,FALSE,01/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"NB: Contracts to be licensed under Victory with Indigo acting as Sales Agent. TERM: 3 yrs (1st Term), with automatic renewal of 2 yrly periods but only if achieve US$300,000 gross in 1st Term. 6 mth notice to terminate in Extended Term but Indigo has 3 months sell-off period. TERRITORY: WW. Check Product Memo for existing sales but when comes out of license we are free to relicence - territory non-excl. with Victory. RIGHTS: Non-Theatric, TV, Video, Digital - rights non-excl. with Victory.",All deals require approval. Contracts to licensed under Victory and money to be paid into Victory's account. 5 days to respond otherwise deal granted.,"Marketing incl, TX Prod cost. (Victory is servicing all deals)",,See list of previous sales in TITLES/FILM/VICTORY CATALOGUE folder.,No reporting necessary,,,Status 3
Zig Zag Love,Zig Zag Love,F4073,Film,Machine Productions Ltd,English,2009,1 x 59',,TRUE,TRUE,TRUE,FALSE,04/08/2009 00:00,03/08/2014 00:00,03/08/2019 00:00,,TRUE,25% + 5% marketing cost from Gross Receipts,,"WW excl. USA & Canada. UK Free TV rights with BBC for 5 years but have option to renew. UK rights needs BBC prior approval. All rights (Theatrical, Non-Theatric, All TV, Video, New Media, Ancillary, Merchandising). Term: 5 yrs with break after 3, rolling annually thereafter if no-one terminates.",UK/Eire rights need BBC prior approval (except TV rights not required after 17.3.10 being 12 months from 1st tx),"* 5% from Gross Receipts to cover marketing expenses (including flyers, brochures, advertising, print materials, posters, images, web digitisation, reasonable market expenses) and distribution costs (including but not limited to screening cassettes, promotional material and couriers). * Furthermore the cost of the design of the flier and/or poster shall be shared 50/50 with Screen Door. * In addition Distributor shall deduct market costs of €1,000 (one thousand euros) in the first year of the Term and €500 (five hundred euros) per annum thereafter upon which shall be deducted from Gross Receipts. * All costs relating to servicing agreements with licensees (including but not limited to festival registration fees, transmission materials, duplication, shipping costs, insurance and scripts and transparencies) are not included in this 5% and will be deducted from Gross Receipts.",,"Tx history: BBC One (Scotland) - Mon 16th March 2009 @ 21:00. BBC HD - Mon 16th March 2009 @ 22:00. BBC HD - Thu 2nd April 2009 23:30 6.8.10: NOTE - what ZZL has is NOT a 100% fully foleyed M&E. The music and effects track is seperate from dialogue, but the sound studio hasn't re-created every key turn and rustle. This can be done, praps a couple of days sound work, but I'd prefer to do WHEN you get the excited Germans on board, rather than now. - Winner of Best Youth Programme at WELSH BAFTAS 2010. - Winner of Best UK film at the Swansea Bay Film Festival.",,"At 6 (six) monthly intervals commencing from the date of signature of this Agreement and within 45 (forty five) days from each such date during the first year of the Term and thereafter 45 days following each such date in which monies are received, Distributor shall provide to Producer (during as well as after the Term for so long as Distributor continues to receive any Gross Receipts) full and detailed statements showing the Gross Receipts and all deductions therefrom as set out in the Particulars and in accordance with the terms of this agreement.",,Status 3
