Key Title,Title/Programme,Contract Ref#,Main Genre,Main Producer,Language,Production Year,Duration,Contracting Status,Active?,HD Available,Producer Approval?,In Catalogue?,Agreement Start Date,Last License Start Date,Agreement End Date,Date Fully Delivered,Visible On Interface,Commission,Back End,Rights Outline,Producer Approval,Costs,Option Notes,General Notes,Product Memo,Reporting,Best Screener,Status
"Rag & Bone Man, The","Rag & Bone Man, The",D0227,Factual,"Frankie Oatway, Oval Films Limited",English,2015,6 x 52',DM signed,TRUE,TRUE,FALSE,FALSE,13/03/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,Presale: 15% Postsale: 35%,,"PRESALE TITLE TERM: Presale: 12 months (from date below) / Postsale: 14 years from receipt of all materials. TERRITORY: WW RIGHTS: All (Theat, Non-Theatr, TV, Video, Digital, Merch, Ancil)",,Marketing: inclusive Servicing deductible from gross,on subsequent series,"Budget £330,000 (plus Indigo's presale commission). Frankie Oatway also on ""Strippers: Cars for Cash"" for NatGeo.",,Qtrly,,Status 3
Raiders of the Lost Kung Fu,Raiders of the Lost Kung Fu,D0108,Factual,Hakalax Productions,English,2004,1 x 50',,TRUE,FALSE,FALSE,FALSE,06/09/2004 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,35%,,"TERM: amendment letter signed July 2010 - term extended by rolling 2 yr periods, with termination by 6 month written notice. TERRITORY: Worldwide INCLUDING Scandinavia (as per amendment letter). RIGHTS: Theatrical / Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary / Merchandising",none,Transmission materials and shipping costs to be paid by producer. Marketing costs included in commission.,First Refusal on Future Series/Spin offs,Producer selling DVD's on his website,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,,Status 3
Real Ghosts,Real Ghosts,,Factual,Indigo Film & Television Ltd,English,1995,3 x 60',,TRUE,FALSE,FALSE,,28/09/2006 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",100% - Indigo owns in perpetuity (Fourpoint owned in perpetuity),"Worldwide. 2nd run US Free TV (exp 31.1.05), LAM incl. Dom Rep Pay TV (exp. 15.3.05), South Africa Free TV (exp. 31.10.02) All rights granted. Indigo owns in perpetuity as Fourpoint owned in perpetuity.",,Indigo pays all costs,,,No,No,TBC,Status 3
Reel Adventures,Reel Adventures,,Factual,Gamefish Marketing,English,2004,52 x 30',,TRUE,FALSE,TRUE,FALSE,06/06/2006 00:00,05/06/2011 00:00,04/06/2013 00:00,,TRUE,ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25000.),,ACQUISITION TITLE World excluding all TV in US / Canada and ESPN 2 footprint (South America) on all ESPN programmes - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Rhinos on Ice,Rhinos on Ice,A0059,Factual,Filmjungle.eu,English,2012,1 x 52',,TRUE,TRUE,FALSE,FALSE,,,,,TRUE,25% + 5% marketing cost (2.5% of gross that we receive is to be paid to Nutshell/Madelaine Westwood as an introduction fee),,"SEE GENERAL NOTES FOR DETAILS ABOUT COST TO COMPLETE (as of 21.5.13). TERM: if straight distribution 5 yrs from delivery with break aft 3 yrs, rolling 2 yly periods thereafter. If co-pro (we fund the post cost) in perpetuity. TERRITORY: World RIGHTS: Theatrical, Non-theatrical, TV, Video, Digital, Ancillary, Merchandising","Only if marketing exceeds £5,000 per annum.","5% of gross capped at £5,000 per annum. Tx deductible","On sequals, spinoffs etc.","- Revised budget as of 21.5.13: COMPLETE BUDGET OF THE ONE-HOUR VERSION: EUR 139.278 COSTS OF POST PRODUCTION (in Hungary): EUR 19.840 CONFIRMED FINANCING: EUR 57.700 FINANCING SOUGHT (on top of post production, to reach bottom line): EUR 61.738 - Will deliver a 'working' English version together with final delivery. A costs associated with Altamar involvement in a 'premium' voice over for UK markets will be discussed/agreed at time.",,"Qtly until 12 months from Delivery, biannual thereafter",,Status 3
Ricky Hatton: A Life Story,Ricky Hatton: A Life Story,D0226,Factual,Integral Productions Limited,English,2007,"1 x 108', 1 x 48' (TV version)",signed,TRUE,TRUE,FALSE,FALSE,31/07/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,FALSE,35%,,"TERM: 3 (three) years from signature of Agreement by both parties and on receipt of Materials (below is sig date, not delivery date). Either party may terminate this Agreement by serving 3 months notice (to expire on the anniversary of the first 36months. Should no written notice be received either party may terminate 3 (three) months notice. TERRITORY: Worldwide. (Available 2nd run in UK as sold to ITV and Video to Liberation - units still avail to buy on Amazon as of 1.8.14). RIGHTS: Theatr, Non-Theatr, All TV, Video, Digital, Ancillary, Merch.",,Marketing incl. Tx deductible.,First option on subsequent series etc.,Made for ITV.,,Qtrly,https://vimeo.com/104604203 password: Indigo2014,Status 3
Riot On!,Riot On!,A0008,Factual,Hakalax Productions,English,2004,"1 x 52', 1 x 74'",,TRUE,FALSE,FALSE,FALSE,03/02/2011 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,35% incl. marketing,,"TERM: 5 yrs with break after 3 + automatic rolling of 2 yrs thereafter. TERRITORY: WW excl. Finland (sales stil in license DV1 Aus/NZ DVD rights exp. 1.9.16 & BBC4 Storyville exp. 2011). (Expired sales NRK Norway, TV2 Denmark, TV4 Sweden, Canal+ Scandinavia, Canal +/Sogecable Spain and perhaps Portugal, NPS Netherlands, M6 French spk, SBS Australia, Estonian TV, DBS/Yes TV Israel) RIGHTS: All",none,Marketing inclusive. Tx costs recoupable,"Distributor shall have first right of refusal on subsequent series, movies, made for TV specials or any format (including but not limited to any animation programming) containing the characters (or any one of them) appearing in the Programme or any series based substantially on the Programme.","- Has 35mm print (78') but is unwilling to transfer to HD due to cost. So unless l/ee is paying big money don't ask. - is 95% in English and 5% Finnish language. - Future Film (Finnish company, not UK company) had dist rights but didn't give reports. So Prod does not have list of where pitched. But do know that pitched to HBO US (but were under conservative Bush regime), ARTE (unsure why rejected but maybe the editing) - Prod comment: RIOT ON! is highly interesting for Economics studying Youth everywhere and especially in the US. At Boston Underground Film Festival 2006 there was huge crowds from Harward laughing their heads off to RIOT-ON! I think DVD / Theatrical targeted to US University Campus places makes sense. That target group would also most likely function in the UK for same media. - Prod comment: Asia is a quite demanding market for this type of crazy facts documentary, but I don't know that market so well. Today it could go well there perhaps. Note: The RIOT-E company launched its mobile games (Titan AE, X-MEN, Lord of The Rigs mobile games etc) in Singapore, Hong Kong and the Philippines.","TV rights sold to NRK Norway, TV2 Denmark, TV4 Sweden, Canal Plus Scandinavia, Canal Plus / Sogecable Spain, NPS The Netherlands, M6 France, SBS Australia, Estonian TV (ERR), DBS Israel (all expired). BBC4 Storyville exp. 2011. YLE's rights exp. 15.9.14. Sandrew Metrodome Finland DVD exp. 1.9.15.",,,Status 3
Road To Dunkirk: Battle; Evacuation; Triumph,Road To Dunkirk: Battle; Evacuation; Triumph,D0222,Factual,Beckmann Visual Publishing Ltd,English,2011,1 x 60',,TRUE,TRUE,TRUE,FALSE,27/11/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"NB: No M&E tracks! TERM: Rolling 12mthly periods, with 3 mths notice on the anniversary of each 12 mthly period (e.g. in Y1 the term terminates on the 15th mth). TERRITORY: World. RIGHTS: TV, Theatrical, Non-theatric, Merchandising, Ancillary. Digital rights only granted if licensed in conjunction to TV broadcaster license and its branded channels. VIDEO/VOD/EST to third parties (Lovefilm, Netflix etc) NOT GRANTED but can discuss on deal-by-deal basis. NB: Clip rights specifically NOT granted to Distributor.",On all licensing deals. If no response means NOT approved. By e-mail to Joanna White - jwhite@beckmanngroup.co.uk - copying Liz Meredith - lmeredith@beckmanngroup.co.uk,Marketing included. Tx costs deductible but Producer delivering direct to licensees.,"First right of refusal on subsequent series, offshoots etc.",No M&E tracks. Materials 4:3 and upscaled to 1080 from 720 as source material not true HD.,,quarterly and within 45 days,,Status 3
Casey Kasem's Rock & Roll Goldmine,"San Francisco Sound, The",,Factual,Indigo Film & Television Ltd,English,1989,1 x 37',,TRUE,FALSE,FALSE,,28/09/2006 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",,Worldwide - All rights. As of 29.7.08 no original avails in file from Fourpoint - have no record of when Fourpoint's rights expire! Above End Date to be confirmed still!,,Indigo pays all costs,,includes rare and unseen footage of top bands all cleared and doesn't belong to record companies,No,No,TBC,Status 3
Science of Seduction,Science of Seduction,D0088,Factual,January Productions,English,2001,1 x 52',,TRUE,FALSE,TRUE,FALSE,19/01/2001 00:00,18/01/2011 00:00,31/12/2099 00:00,,TRUE,"25% Indigo, 5% January. 1)first 25,000 no commission for indigo. 2) indigo on 15% commission until $250,000 recouped on both January titles. - january defers all commission. 3) Indigo recoups deferred 10% commission. 4) January recoups 5% deferred commis",contractually yes but we don't. Should also submit artwork for Video releases for approval.,TV excluding US / English Canada / UK. Home Video excluding US and Eng Canada. Can present proposal for publishing and merchandising rights if territories are av - Granted rights are Standard TV rights / non-standard TV rights / Home Video Rights + CCTV (but not airlines though we have sold...),contractually yes but we don't. Should also submit artwork for Video releases for approval.,All costs including tx materials included in Indigo commission.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,,Status 3
Search For The Super,Search For The Super,,Factual,Beckmann Visual Publishing Ltd,English,1994,1 x 50',,TRUE,FALSE,TRUE,FALSE,,,,,,,,ACQUISITION TITLE. Third party rights as Beckmann have UK video rights only. As of 19.6.14 only permitted to pitch in Australia/NZ (all rights) and UK TV. Have to request if avail in other territories.,,,,,,,https://vimeo.com/99217100 Indigo2014,Status 3
Secret Museums (aka Professor Hutton's Curiosities),Secret Museums (aka Professor Hutton's Curiosities) Series 01,A0065,Factual,Altamar Entertainment Limited,English,2013,12 x 30',signed,TRUE,TRUE,FALSE,FALSE,05/09/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,95% to Indigo / 5% to Altamar (Accounts to confirm - As of 3.6.14 Subject to full execution of the settlement letter with Bruce he has agreed to relinquish all rights so our commission is) (OLD 25% + 5% marketing),"After Dist deduction of commission/costs: 1) Altamar to deduct 2% from Gross Receipts for its Executive Producer role in the first instance; 2) The party who conceived the concept of a Programme to recoup its out of pocket development costs (if any), but to be pre-approved in writing by the other party and agreed upon execution of any Schedule(s); 3) The remainder shall be shared equally (50/50) between Altamar and BB.",TERM: in perp TERRITORY: World (produced for UKTV - see Product Memo) RIGHTS: All rights,none,N/A (OLD 5% marketing deductible from Gross. Tx costs deductible),"Offshoots, sequals etc.",,"UKTV rights - UK/Eire - All TV/VOD, with 12 month holdback against BBC1, BBC2, ITV1, C4, Five, RTE, TV3, TG4 - 5 yrs with option to renew","N/A (OLD First 5 years: at quarterly intervals, thereafter biannually)","Ep 2 Grant Museum / Magic Circle, Ep 6 Hunterian and Cinema Museum, and Ep 8. Freud / MCC Museum Secret Museums Ep3 https://vimeo.com/101513530 Password: Indigo2014 Secret Museums Ep2 https://vimeo.com/101509919 Password: Indigo2014",Status 3
Secrets of Kissing,Secrets of Kissing,D0089,Factual,BBC,English,2001,1 x 52',,TRUE,FALSE,FALSE,FALSE,14/06/2002 00:00,13/06/2012 00:00,31/12/2099 00:00,,TRUE,"4.6.10: as of this date have not recouped. So continue to defer the 30%. Indigo defers all commission until BBC recoups US$260,000 from both titles (Kissing & Blackout). If Indigo does not close $195,000 by 31-Dec-03 (18m after delivery), BBC can take back programmes and Indigo gets no commission. If Indigo hits target, we get 30%.","contractually yes but we don't. Should also submit artwork for Video releases for approval. If shipping / tx costs will be over US1,000 in any quarter",TV excluding US / English Canada / UK. Home Video excluding US and Eng Canada. Can present proposal for publishing and merchandising rights if territories are av - Granted rights are Standard TV rights / non-standard TV rights / Home Video Rights + CCTV (but not airlines though we have sold...),"contractually yes but we don't. Should also submit artwork for Video releases for approval. If shipping / tx costs will be over US1,000 in any quarter","Tx and shipping costs can be billed back. Cannot exceed US$1,000 in any quarter without prior approval",First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,,Status 3
Secrets of Superstar Fitness,Secrets of Superstar Fitness,,Factual,Indigo Film & Television Ltd,English,2004,"2 x 60' (Specials), 9 x 30' (Series)",,TRUE,FALSE,FALSE,FALSE,18/03/2004 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",,Worldwide excl. NAM (inc French Canada) & Caribbean (Free TV sold until 3.10.10 - who bought rights?) All rights granted. Indigo owns in perpetuity (Fourpoint owns in perpetuity),,Indigo pays all costs,,Made for Discovery Health US.,No,No,TBC,Status 3
Severe Clear (aka This Is War),Severe Clear (aka This Is War),A0044,Factual,Sirk Productions,English,2009,1 x 93',signed,TRUE,TRUE,FALSE,FALSE,07/05/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,07/05/2012 00:00,TRUE,35%,,"TERM: 5 yrs from sig, break at 2 yrs, rolling 2 yrly periods thereafter. TERRITORY: WW subject to existing sales (USA/Canada HV/VOD/EST/TV exp. 1.9.13, UK/Eire HV/VOD/EST/TV exp. 1.9.22, Aus/NZ HV/non-excl. VOD exp. 20.12.17, Israel TV/VOD exp. 30.6.14, Fr spk Europe/Africa HV/VOD/EST/TV/Hotel exp. 22.6.21) RIGHTS: Theatrical, Non-Theatrical, TV, Video, Digital",,Marketing inclusive. Tx costs deductible,None,"Severe Clear was awarded Special Mention for Cinematic Excellence at the 2009 International Rome Film Festival, the Jury Prize at the Salem Film Fest and the 2009 Barrymore Award. Severe Clear was also featured as part of the 2009 International Documentary Association’s DocuWeeks Showcase and was an official selection at the SXSW, Big Sky, Lone Star, Palm Beach, San Diego and St. Louis Film Festivals.",,"Qtly for first 24 months from delivery, thereafter biannual.",,Status 3
Casey Kasem's Rock & Roll Goldmine,"Sixties, The",,Factual,Indigo Film & Television Ltd,English,1989,1 x 37',,TRUE,FALSE,FALSE,,28/09/2006 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",,Worldwide - All rights. As of 29.7.08 no original avails in file from Fourpoint - have no record of when Fourpoint's rights expire! Above End Date to be confirmed still!,,Indigo pays all costs,,includes rare and unseen footage of top bands all cleared and doesn't belong to record companies,No,No,The Sixties https://vimeo.com/103912516 Password: Indigo2014,Status 3
Sophie Grigson,Sophie Grigson In Jordan,D0212(0068),Factual,SJC Productions Limited,English,2013,8 x 30',signed,TRUE,TRUE,FALSE,FALSE,01/10/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,FALSE,All rights: 35% Except Ancillary: 50%,,"TERM: 10 yrs from 1.10.13, rolling 2 yearly periods thereafter TERRITORY: Worldwide (bar Travel Channel's rights - see below) RIGHTS: Theatr, Non-Theatr, TV, Video, Digital, Ancillary, Merchandising * NB: Travel Channel's license (TV rights WW excl. NAM & LAM) expires 31.1.16. DL spk to TC in 2013 and verbally they were happy for us to conclude TV deals but in our agreements we stress rights are non-excl. with TC.",None,Marketing inclusive. Tx costs deducted from Gross Receipts,"Only on ""Sophie In..."" series",,,"From signature of Agreement until 12 months after delivery of all Materials at quarterly intervals as at 31 March 30 June 30 September and 31 December and within 45 (forty five) days from each such date, and thereafter at 6 (six) monthly intervals and within 45 (forty five) days from each such date.",,Status 3
Sophie Grigson,Sophie Grigson In Thailand,D0212(0068),Factual,SJC Productions Limited,English,2012,8 x 30',signed,TRUE,TRUE,FALSE,FALSE,17/02/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,All rights: 35% Except Ancillary: 50%,,"TERM: 10 yrs from 1.10.13, rolling 2 yearly periods thereafter (2.4.14 New Prod agr signed) TERRITORY: Worldwide (bar Travel Channel's rights - see below) RIGHTS: Theatr, Non-Theatr, TV, Video, Digital, Ancillary, Merchandising * NB: Travel Channel's license (TV rights WW excl. NAM & LAM) expires 31.1.17. DL spk to TC in 2013 and verbally they were happy for us to conclude TV deals but in our agreements we stress rights are non-excl. with TC.",None,Marketing inclusive. Tx costs deducted from Gross Receipts,"Only on ""Sophie In..."" series",,,"From signature of Agreement until 12 months after delivery of all Materials at quarterly intervals as at 31 March 30 June 30 September and 31 December and within 45 (forty five) days from each such date, and thereafter at 6 (six) monthly intervals and within 45 (forty five) days from each such date.",Ep 5 Sophie in Thailand mov https://vimeo.com/92814145 Password: Indigo2014,Status 3
Sophie Grigson,Sophie Grigson In The Home Counties,D0212(0068),Factual,SJC Productions Limited,English,2011,8 x 30',signed,TRUE,TRUE,FALSE,FALSE,25/07/2011 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,All rights: 35% Except Ancillary: 50%,,"TERM: 10 yrs from 1.10.13, rolling 2 yearly periods thereafter (2.4.14 New Prod agr signed) TERRITORY: Worldwide (bar Travel Channel's rights - see below) RIGHTS: Theatr, Non-Theatr, TV, Video, Digital, Ancillary, Merchandising * NB: Travel Channel's license (TV rights WW excl. NAM & LAM) expires 31.1.16. DL spk to TC in 2013 and verbally they were happy for us to conclude TV deals but in our agreements we stress rights are non-excl. with TC.",None,Marketing inclusive. Tx costs deducted from Gross Receipts,"Only on ""Sophie In..."" series",,,"From signature of Agreement until 12 months after delivery of all Materials at quarterly intervals as at 31 March 30 June 30 September and 31 December and within 45 (forty five) days from each such date, and thereafter at 6 (six) monthly intervals and within 45 (forty five) days from each such date.",Ep 5 Sophie Grigson in the home counties mov https://vimeo.com/92817259 Password: Indigo2014,Status 3
Sophie Grigson,Sophie Grigson In The Orient,D0212(0068),Factual,SJC Productions Limited,English,2010,8 x 30',signed,TRUE,TRUE,FALSE,FALSE,19/03/2010 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,All rights: 35% Except Ancillary: 50%,,"NB: Travel Channel's license expired 19.5.13 so we have TV rights worldwide. TERM: 10 yrs from 1.10.13, rolling 2 yearly periods thereafter (2.4.14 New Prod agr signed) TERRITORY: Worldwide RIGHTS: Theatr, Non-Theatr, TV, Video, Digital, Ancillary, Merchandising",none,Marketing inclusive. TX deductible.,"Only on ""Sophie In..."" series",12.3.10: HD materials to be paid to producer (or from Gross receipts) when have deal. Getting quote. Delivery after mid-April 2010.,,"From signature of Agreement until until 12 months after delivery of all materials at quarterly intervals as at 31 March 30 June 30 September and 31 December and within 45 (forty five) from such date, and thereafter at 6 (six) monthly intervals and within 45 (forty five) days from each such date,",Ep 6 Sophie in the orient mov https://vimeo.com/92814144 Password: Indigo2014,Status 3
Sophie Grigson,Sophie In The Souk,D0212(0068),Factual,SJC Productions Limited,English,2009,8 x 30',signed,TRUE,FALSE,FALSE,FALSE,19/03/2010 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,All rights: 35% Except Ancillary: 50%,,"NB: Travel Channel's license expired 19.5.13 so we have TV rights worldwide. TERM: 10 yrs from 1.10.13, rolling 2 yearly periods thereafter (2.4.14 New Prod agr signed) TERRITORY: Worldwide RIGHTS: Theatr, Non-Theatr, TV, Video, Digital, Ancillary, Merchandising",none,Marketing inclusive. TX deductible.,"Only on ""Sophie In..."" series",,,"From signature of Agreement until until 12 months after delivery of all materials at quarterly intervals as at 31 March 30 June 30 September and 31 December and within 45 (forty five) from such date, and thereafter at 6 (six) monthly intervals and within 45 (forty five) days from each such date.",ep 7 Sophie in the Souk mov https://vimeo.com/92812112 Password: Indigo2014,Status 3
Casey Kasem's Rock & Roll Goldmine,"Soul Years, The",,Factual,Indigo Film & Television Ltd,English,1989,1 x 42',,TRUE,FALSE,FALSE,,28/09/2006 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"As of 19.10.09 Indigo reach settlement where 100% goes to Indigo. From 28.09.07 to pay on ALL titles (except Jellies) to Mark Hardy 40%, 60% to Indigo (prior to this date 100% to Indigo) with a total aggregate of £100,000 only.",,Worldwide - All rights. As of 29.7.08 no original avails in file from Fourpoint - have no record of when Fourpoint's rights expire! Above End Date to be confirmed still!,,Indigo pays all costs,,includes rare and unseen footage of top bands all cleared and doesn't belong to record companies,No,No,TBC,Status 3
Spirits Of The Somme,Spirits Of The Somme,,Factual,Beckmann Visual Publishing Ltd,English,2014,1 x 55',,TRUE,FALSE,FALSE,FALSE,,,,,,,,ACQUISITION TITLE. Third party rights as Beckmann have UK video rights only. As of 19.6.14 only permitted to pitch in Australia/NZ. Have to request if avail in other territories. Could be available in the UK if 'the price is right' as currently txing on Visions Of War channel who holds WW rights.,,,,,,,Spirit of the Somme https://vimeo.com/97917202 Password: Indigo2014,Status 3
Spitfire Sisters,Spitfire Sisters,D0221,Factual,Fact Not Fiction Films,English,2011,1 x 52',signed,TRUE,FALSE,FALSE,FALSE,05/02/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,30%,,"TERM: 5 years from sig with a break at 3 years, thereafter rolling 12 monthly periods. TERRITORY: WW (see Product Memo for list of existing sales) RIGHTS: Theatrical, Non-Theatrical, TV, Video, Digital, Ancillary, Merchandising. NB: DFT Enterprises (sister company of Producer) has right to sell the titles via physical Discs online on its website but we can sell WW (UK of course on non-excl. basis)",,Marketing incl. Tx deductable.,,Previously distributed by Boulder Creek.,Previous sales: - Discovery - UK/Eire - Non Standard TV. Free TV holdback expired so can license to terrestrials - exp. 31.10.14 - BYU - USA - non-excl. Free TV and Basic Pay - exp. 31.10.14 - Hi Five - Canada - Basic Pay (excl. against other high definition channels only) - exp. 20.1.17,From signature until 36 months after delivery of all materials - every quarter. Thereafter every 6 months.,Spitfire Sisters https://vimeo.com/96086295 Password: Indigo2014,Status 3
Step Into Liquid,Step Into Liquid,D0150,Factual,"Top Secret Productions, LLC",English,2003,1 x 88',,TRUE,TRUE,FALSE,FALSE,20/09/2006 00:00,18/09/2016 00:00,19/09/2011 00:00,,TRUE,35%,,26.8.13: Lionsgate/Artisan extended agreement so NAM is not available. Worldwide excluding All rights Spain to 14.05.12 / UK & Eire All rights to 05.04.09 / Germany and French spk Eur All rights to 31.8.11 / Mauritius TV rights to 14.11.07 / Japan All rights to 30.09.13. / Australia & NZ also unavailable - Vicky is checking as there may be more exclusions. NRights revert back to distributor if within the term. Second run in South Africa TV / Sweden / Norway / Finland and Denmark Pay TV. - Theatrical / Non theatrical / Free / Pay / Video / New Media / Ancillary,None,£500 each year to be deducted for marketing costs - anything over is inclusive in distribution fee. All TX costs deductible,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 28 Feb / 31 May / 31 August / 30 November,,Status 3
Stigmata,Stigmata,D0088,Factual,BBC,English,2001,1 x 52',,TRUE,FALSE,FALSE,FALSE,19/01/2001 00:00,18/01/2011 00:00,31/12/2099 00:00,,TRUE,30%,contractually yes but we don't. Should also submit artwork for Video releases for approval.,Bangladesh / Brunei / Cambodia / China / Hong Kong / India / Indonesia / Japan / Korea / Laos / Macau / Malaysia / Mongolia / Myanmar / Nepal / Pakistan / Philippines / Singapore / Sri Lanka / Taiwan / Thailand / Vietnam / Australia / Cook islands / Fiji / French Polynesia / Maldives / Nauru / New Caledonia / New Zealand / Niue / Papua New Guinea / Vanatu / Wallis & Futuna / Western Samoa / France / Spain / Abu Dhabi / Afghanistan / Bahrain / Dubai / Iran / Iraq / Israel / Jordan / Kuwait / Qatar / Saudi Arabia / Syria / Turkey / Yemen / Lebanon / Oman / Gibralta / Portugal / home video in UK / French Canada (confirmed in email but not incl. GERMANY) - Standard TV rights / non-standard TV rights / Home Video Rights + CCTV (but not airlines though we have sold...),contractually yes but we don't. Should also submit artwork for Video releases for approval.,All costs including tx materials included in Indigo commission. BBC keeps withholding tax,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,Stigmata https://vimeo.com/95844352 Password: Indigo2014,Status 3
Stock Squad,Stock Squad,D0122,Factual,Big Island Pictures,English,2005,"1 x 52', 4 x 26'",,TRUE,FALSE,TRUE,FALSE,15/08/2005 00:00,14/08/2010 00:00,13/08/2015 00:00,,TRUE,35%. US$5 /000 advance payable upon commencement of photography / 50% paid 90 days after acceptance of Programme. Advance is recouplable in first position from any royalties due to the Producer.,New Media deals in Australia. Failure to respond by producer after 48 hours will be deemed as equivalent of approval.,Rights until around 14 August 2010. As we are paying an advance (US$5k) the Term will continue past this in the event we have not recouped this fully World-wide. Restrictions on territories: Australia FTV: cannot license for first 5 years of Term - dates TBC. Australia PTV: cannot license for first 2 years of Term - dates TBC. For: Germany & German spkg Europe incl. Switzerland / Austria / Liechenstein / Luxembourg & Sudtirol - can only conclude sales after the 1st Jan 2008 for cable & sat / and then only with broadcasters not situated in those countries. Please note: if we get an offer from pan-regional broadcaster that includes either Australia or Germany the prod. will try and arange a window with SBS or NDR so our broadcast can go ahead. - Theatrical / Non Theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary & Merchandising Rights,New Media deals in Australia. Failure to respond by producer after 48 hours will be deemed as equivalent of approval.,Transmission materials and shipping costs to be paid by producer. Marketing costs included in commission.,First Refusal on Future Series/Spin offs,,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,,Status 3
Story of Sport (The),Story of Sport (The),D0092 (Claymoss - TV rights) /no contract with VFT,Factual,"Claymoss, VFT Limited",English,1999,12 x 53',,TRUE,FALSE,FALSE,FALSE,01/05/2000 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"CLAYMOSS RIGHTS (TV): 1st US$250000 - 10% Indigo / 90% Claymoss. 2nd US$250000 - 40% Indigo / 60% Claymoss. Thereafter sales split - 80% Indigo / 20% Claymoss. SUBJECT TO CHANGE AS WE HAVE PAID CLAYMOSS OUTSTANDING £80,424 ON MG. CONFUSION ON WHETHER CLAYMOSS STILL HAVE STAKE AFTER THIS PAYMENT. VRT RIGHTS (ALL OTHER RIGHTS): 35%",,Rolling Licence CLAYMOSS: Worldwide - Standard and non-standard television rights including but not limited to free and pay terrestrial tv / cable TV / closed circuit TV / direct broadcast by satellite / Master Antenna TV / Satellite Master Antenna TV / Video on Demand and Near Video on Demand. VRT RIGHTS: All other rights including but not limited to non-theatric / merchandising / audio / publishing / internet / all forms of distribution whereby a cassette or disc of the Programmes is made available for sale / rent or license to the public such as home videocassette / DVD and its various formats / CD and its various formats and laserdisc and its various formats.,,All costs included in fee. Tx materials can be recharged,First Refusal on Future Series/Spin offs Not mentioned,Agreement needs to be revised as term is out of date / contracting parties are out of date and various terms are omitted,No,Quarterly 30 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Superspy,Superspy,,Factual,Beckmann Visual Publishing Ltd,English,2003,1 x 50',,TRUE,FALSE,TRUE,FALSE,,,,,,,,ACQUISITION TITLE. Third party rights as Beckmann have UK video rights only. As of 19.6.14 only permitted to pitch in Australia/NZ (all rights) and UK TV. Have to request if avail in other territories.,,,,,Sold prev to Opus Australia,,Super Spy https://vimeo.com/97940693 Password: Indigofilm2014,Status 3
